loan_id,customer_id,loan_amount,int_rate,installment,grade,sub_grade,loan_status,purpose,dti,total_payment,issue_date
751223,950652,6800,0.1749,244.11,D,D5,Fully Paid,home improvement,0.022,8787,2021-05-11
728268,916216,8000,0.1454,275.53,D,D1,Fully Paid,home improvement,0.1902,9909,2021-04-11
732687,928916,15000,0.1714,535.84,E,E3,Fully Paid,home improvement,0.0703,18159,2021-05-11
592227,760624,6000,0.0714,185.65,A,A3,Fully Paid,home improvement,0.0151,6684,2021-10-10
514306,664803,3000,0.0788,93.85,A,A5,Fully Paid,home improvement,0.0734,3020,2021-05-10
533878,690059,1500,0.0751,46.67,A,A4,Fully Paid,home improvement,0.0976,1568,2021-06-10
629885,807021,12000,0.0579,363.93,A,A2,Fully Paid,home improvement,0.0285,13101,2021-12-10
848960,1060638,7000,0.0699,216.11,A,A3,Fully Paid,home improvement,0.0632,7780,2021-08-11
792683,997121,10000,0.0542,301.6,A,A1,Fully Paid,home improvement,0.0218,10790,2021-06-11
706175,898377,35000,0.0729,1085.35,A,A4,Fully Paid,home improvement,0.0653,38573,2021-03-11
1011825,1238916,14000,0.0603,426.1,A,A1,Fully Paid,home improvement,0.0914,15058,2021-11-11
588136,755660,5000,0.0788,156.41,A,A5,Fully Paid,home improvement,0.01,5156,2021-09-10
658796,842541,10000,0.0729,310.1,A,A4,Fully Paid,home improvement,0.0072,10693,2021-01-11
808532,1015267,10950,0.0599,333.08,A,A2,Fully Paid,home improvement,0.007,11900,2021-07-11
412331,465107,6000,0.0932,191.69,A,A4,Fully Paid,home improvement,0.1794,6900,2021-06-09
617718,791917,2500,0.0691,77.09,A,A5,Fully Paid,home improvement,0.2479,2775,2021-12-10
979932,1203094,3600,0.089,114.32,A,A5,Fully Paid,home improvement,0.0646,4115,2021-10-11
697627,888972,3000,0.1,96.81,B,B2,Fully Paid,home improvement,0.1558,3485,2021-03-11
726230,921568,5000,0.1111,163.96,B,B5,Fully Paid,home improvement,0.0298,5902,2021-04-11
536611,693217,3500,0.1186,116.02,B,B5,Fully Paid,home improvement,0.076,4182,2021-06-10
513687,663765,6000,0.1136,197.47,B,B5,Fully Paid,home improvement,0.0361,7027,2021-05-10
498871,640025,10000,0.1062,325.6,B,B3,Fully Paid,home improvement,0.13,10720,2021-04-10
457034,567918,1500,0.1148,49.46,B,B2,Fully Paid,home improvement,0.2367,1780,2021-11-09
651711,833631,6000,0.1,193.61,B,B2,Fully Paid,home improvement,0.2188,6965,2021-01-11
774484,976663,5000,0.1099,163.67,B,B3,Fully Paid,home improvement,0.0294,5852,2021-06-11
557104,717300,25000,0.1186,828.69,B,B5,Fully Paid,home improvement,0.0519,26813,2021-08-10
752500,952085,15000,0.1059,488.18,B,B2,Fully Paid,home improvement,0.0648,17574,2021-05-11
629912,807053,8000,0.0925,255.33,B,B2,Fully Paid,home improvement,0.0249,9193,2021-12-10
676313,864278,6000,0.1111,196.75,B,B5,Fully Paid,home improvement,0.2288,7083,2021-02-11
561354,722442,1400,0.1149,46.16,B,B4,Fully Paid,home improvement,0.2392,1677,2021-08-10
397110,437589,9600,0.1316,324.2,C,C3,Fully Paid,home improvement,0.1636,11671,2021-05-09
634807,813210,5000,0.1372,170.21,C,C5,Fully Paid,home improvement,0.0724,6128,2021-12-10
530766,686307,1700,0.1472,58.7,C,C5,Fully Paid,home improvement,0.1935,2113,2021-06-10
599655,769639,3000,0.1361,101.97,C,C2,Fully Paid,home improvement,0.1444,3671,2021-10-10
1028850,1256202,6000,0.1527,208.79,C,C4,Fully Paid,home improvement,0.0182,7516,2021-11-11
571066,734592,12000,0.1361,407.87,C,C2,Fully Paid,home improvement,0.0663,14680,2021-09-10
436061,521465,20000,0.1357,679.37,C,C3,Fully Paid,home improvement,0.1881,20228,2021-09-09
852268,1064310,1600,0.1749,57.44,D,D5,Fully Paid,home improvement,0.21,1712,2021-08-11
722684,917541,6000,0.1491,207.73,D,D2,Fully Paid,home improvement,0.0286,7478,2021-04-11
670527,857203,18500,0.1602,650.59,D,D5,Fully Paid,home improvement,0.0829,23421,2021-02-11
755156,954948,4000,0.0849,126.26,A,A5,Fully Paid,home improvement,0.1064,4545,2021-05-11
755020,954788,10000,0.0849,315.63,A,A5,Fully Paid,home improvement,0.0071,11363,2021-05-11
825936,1034770,6700,0.0999,216.16,B,B1,Fully Paid,home improvement,0.115,7710,2021-07-11
717703,911815,8000,0.1074,260.93,B,B4,Fully Paid,home improvement,0.101,8582,2021-04-11
720358,914805,4500,0.1037,145.99,B,B3,Fully Paid,home improvement,0.0387,4719,2021-04-11
697262,888515,2000,0.1037,64.89,B,B3,Fully Paid,home improvement,0.181,2336,2021-03-11
992473,1216977,4800,0.1171,158.77,B,B3,Fully Paid,home improvement,0.052,5618,2021-10-11
744515,943002,6000,0.1199,199.26,B,B5,Fully Paid,home improvement,0.1645,6948,2021-05-11
534370,690634,6000,0.1186,198.89,B,B5,Fully Paid,home improvement,0.136,6845,2021-06-10
807649,1014251,5000,0.0999,161.32,B,B1,Fully Paid,home improvement,0.187,5807,2021-07-11
628801,805671,3000,0.1036,97.31,B,B5,Fully Paid,home improvement,0.0356,3503,2021-12-10
837741,1047784,6000,0.1299,202.14,C,C1,Fully Paid,home improvement,0.1943,6965,2021-08-11
390363,425322,1600,0.1442,55.02,D,D2,Fully Paid,home improvement,0.1298,1772,2021-04-09
596308,765509,7000,0.1595,245.93,D,D4,Fully Paid,home improvement,0.1771,8575,2021-10-10
1003716,1230320,7000,0.1629,247.11,D,D1,Fully Paid,home improvement,0.1222,7701,2021-10-11
395514,435118,5500,0.1568,192.51,E,E1,Fully Paid,home improvement,0.1142,6930,2021-05-09
775876,978166,2500,0.0999,80.66,B,B1,Fully Paid,home improvement,0.078,2799,2021-06-11
733044,929316,12000,0.1454,413.29,D,D1,Fully Paid,home improvement,0.073,12288,2021-04-11
848217,1059803,5000,0.0849,157.82,A,A5,Fully Paid,home improvement,0.1652,5681,2021-08-11
743088,941281,5000,0.1099,163.67,B,B3,Fully Paid,home improvement,0.1483,5894,2021-05-11
804490,1010376,10000,0.1689,355.99,D,D4,Fully Paid,home improvement,0.0867,12815,2021-07-11
676546,864561,6000,0.0766,187.08,A,A5,Charged Off,home improvement,0.2426,930,2021-02-11
1000267,1225496,10800,0.0751,336,A,A3,Charged Off,home improvement,0.1706,3020,2021-10-11
418983,488793,7000,0.0768,218.34,A,A2,Charged Off,home improvement,0.2321,4366,2021-06-09
418644,488684,9250,0.0963,296.88,A,A5,Charged Off,home improvement,0,2682,2021-06-09
799871,1005114,9000,0.0999,290.37,B,B1,Charged Off,home improvement,0.1377,6146,2021-07-11
841014,1051518,10000,0.1099,327.34,B,B3,Charged Off,home improvement,0.1498,9164,2021-08-11
441178,534988,15250,0.1253,510.37,B,B5,Charged Off,home improvement,0.1096,6142,2021-09-09
409561,460382,18000,0.1095,588.85,B,B1,Charged Off,home improvement,0.0669,13887,2021-06-09
799061,1004221,6725,0.1149,221.74,B,B4,Charged Off,home improvement,0.2143,5042,2021-07-11
449978,551144,25000,0.1183,828.35,B,B3,Charged Off,home improvement,0.0251,1927,2021-10-09
781407,984254,35000,0.1163,1156.33,B,B3,Charged Off,home improvement,0.1216,23851,2021-06-11
636710,815634,7750,0.0999,250.04,B,B4,Charged Off,home improvement,0.187,6695,2021-12-10
559694,720464,20000,0.1112,655.92,B,B3,Charged Off,home improvement,0.2269,6871,2021-08-10
445289,543698,20000,0.1183,662.68,B,B3,Charged Off,home improvement,0.0424,5963,2021-10-09
405274,452852,25000,0.1126,821.59,B,B2,Charged Off,home improvement,0.07,4106,2021-05-09
604501,775528,24000,0.0888,526.95,B,B1,Charged Off,home improvement,0.0432,14228,2021-11-10
1029779,1259350,10000,0.1596,351.38,C,C5,Charged Off,home improvement,0.2422,9589,2021-12-11
441041,534700,10000,0.1357,339.69,C,C3,Charged Off,home improvement,0.0605,10218,2021-09-09
606429,777950,1200,0.1298,40.43,C,C3,Charged Off,home improvement,0.1775,121,2021-10-10
973403,1195400,12000,0.1527,417.58,C,C4,Charged Off,home improvement,0.177,5345,2021-10-11
427725,505518,6800,0.1253,227.58,C,C1,Charged Off,home improvement,0.041,4702,2021-07-09
579052,744526,5225,0.1484,180.72,D,D1,Charged Off,home improvement,0.0527,836,2021-09-10
563511,725127,9800,0.1484,338.96,D,D1,Charged Off,home improvement,0.0312,7412,2021-08-10
743596,941882,10000,0.1599,351.53,D,D2,Charged Off,home improvement,0.1104,5499,2021-05-11
891622,1108421,12000,0.1677,426.47,D,D2,Charged Off,home improvement,0.1429,10150,2021-09-11
638592,817997,10000,0.1409,342.22,D,D1,Charged Off,home improvement,0.1774,6487,2021-12-10
986535,1210713,20000,0.1758,718.85,D,D4,Charged Off,home improvement,0.1182,15095,2021-10-11
570102,733407,13750,0.1645,486.47,E,E1,Charged Off,home improvement,0.186,3925,2021-08-10
439787,525908,20000,0.167,710.03,E,E2,Charged Off,home improvement,0.246,5630,2021-09-09
386752,419236,10000,0.1568,350.02,E,E1,Charged Off,home improvement,0.0762,2828,2021-03-09
353548,357232,7500,0.1159,206.37,C,C2,Charged Off,home improvement,0.0853,3072,2021-08-08
371841,390144,15000,0.0963,481.42,A,A5,Charged Off,home improvement,0.1219,3369,2021-01-09
970386,1192050,23800,0.089,755.73,A,A5,Charged Off,home improvement,0.1791,5239,2021-10-11
556006,715998,12000,0.1038,389.36,B,B1,Charged Off,home improvement,0.0651,5860,2021-08-10
1028591,1232487,10500,0.1596,368.95,C,C5,Charged Off,home improvement,0.2128,11806,2021-11-11
491939,628923,25000,0.1273,839.11,C,C1,Charged Off,home improvement,0.0883,5864,2021-05-10
569663,732777,8000,0.1521,278.15,D,D2,Charged Off,home improvement,0.096,5562,2021-08-10
1005939,1232513,12600,0.1242,421.04,B,B4,Charged Off,home improvement,0.2373,13044,2021-11-11
722727,917586,2400,0.0729,74.43,A,A4,Charged Off,home improvement,0.0126,2492,2021-04-11
603102,767964,9000,0.0691,277.53,A,A5,Charged Off,home improvement,0.0237,2497,2021-10-10
776394,978740,3000,0.0999,96.79,B,B1,Charged Off,home improvement,0.1131,2102,2021-06-11
1020845,1249631,30750,0.1825,1115.55,D,D5,Charged Off,home improvement,0.2316,8717,2021-11-11
425768,502280,15000,0.1221,499.73,B,B5,Charged Off,home improvement,0.1451,11518,2021-07-09
580610,746367,5000,0.1186,165.74,B,B5,Charged Off,home improvement,0.093,3661,2021-09-10
351801,354618,5000,0.1128,164.36,C,C1,Charged Off,home improvement,0.1353,164,2021-07-08
1030567,1259977,4000,0.0603,121.75,A,A1,Fully Paid,home improvement,0.0337,4383,2021-11-11
599451,769394,3000,0.0639,91.8,A,A1,Fully Paid,home improvement,0.013,3283,2021-10-10
1016604,1244518,29000,0.0751,902.22,A,A3,Fully Paid,home improvement,0.0503,31650,2021-11-11
417327,486523,12000,0.0932,383.37,A,A4,Fully Paid,home improvement,0.0915,13540,2021-06-09
623079,798545,9000,0.0542,271.44,A,A1,Fully Paid,home improvement,0.0554,9773,2021-12-10
1011131,1238189,8000,0.0603,243.49,A,A1,Fully Paid,home improvement,0.0797,8765,2021-11-11
846040,1057361,5000,0.0542,150.8,A,A1,Fully Paid,home improvement,0.109,5127,2021-08-11
984701,1208346,15000,0.0603,456.54,A,A1,Fully Paid,home improvement,0.0121,16435,2021-10-11
604413,775429,12000,0.0579,363.93,A,A2,Fully Paid,home improvement,0.0077,13008,2021-11-10
743192,941403,9250,0.0599,281.37,A,A2,Fully Paid,home improvement,0.0284,10129,2021-05-11
1032942,1262501,12000,0.0662,368.45,A,A2,Fully Paid,home improvement,0.0143,13264,2021-12-11
670765,857496,12000,0.0579,363.93,A,A2,Fully Paid,home improvement,0.164,12877,2021-02-11
839232,1049390,8000,0.0599,243.34,A,A2,Fully Paid,home improvement,0.2788,8760,2021-08-11
413237,466509,6000,0.0768,187.15,A,A2,Fully Paid,home improvement,0.0662,6473,2021-06-09
813028,1020394,8000,0.0599,243.34,A,A2,Fully Paid,home improvement,0.0291,8118,2021-07-11
747483,946422,9000,0.0599,273.76,A,A2,Fully Paid,home improvement,0.1199,9855,2021-05-11
968278,1189245,30000,0.0662,921.11,A,A2,Fully Paid,home improvement,0.0756,33160,2021-10-11
641013,820563,24500,0.0617,747.23,A,A3,Fully Paid,home improvement,0.0552,26900,2021-12-10
766090,967061,4800,0.0699,148.19,A,A3,Fully Paid,home improvement,0.233,5221,2021-05-11
612980,785959,20000,0.0617,131.15,A,A3,Fully Paid,home improvement,0.0308,4443,2021-11-10
654557,837086,4000,0.0692,123.37,A,A3,Fully Paid,home improvement,0.198,4442,2021-01-11
973049,1195028,6600,0.0751,205.34,A,A3,Fully Paid,home improvement,0.2774,7407,2021-10-11
785900,989250,18000,0.0699,555.71,A,A3,Fully Paid,home improvement,0.1716,19223,2021-06-11
571836,735555,13650,0.0751,424.67,A,A4,Fully Paid,home improvement,0.1714,15053,2021-10-10
415281,482671,9200,0.0932,293.91,A,A4,Fully Paid,home improvement,0.1963,10581,2021-06-09
1042402,1265666,35000,0.079,1095.16,A,A4,Fully Paid,home improvement,0.1276,37672,2021-12-11
996294,1221119,35000,0.079,1095.16,A,A4,Fully Paid,home improvement,0.0873,39040,2021-10-11
1007291,1233696,5600,0.079,175.23,A,A4,Fully Paid,home improvement,0.1034,6308,2021-11-11
819229,1027297,5000,0.0749,155.51,A,A4,Fully Paid,home improvement,0.1645,5598,2021-07-11
845120,1056277,9600,0.0749,298.58,A,A4,Fully Paid,home improvement,0.1431,10648,2021-08-11
1028819,1258172,35000,0.079,1095.16,A,A4,Fully Paid,home improvement,0.0993,39322,2021-12-11
564818,726706,15000,0.0751,466.67,A,A4,Fully Paid,home improvement,0.1373,16800,2021-08-10
621853,796983,24000,0.0691,478.73,A,A5,Fully Paid,home improvement,0.0505,16617,2021-12-10
557825,718167,20000,0.0788,625.63,A,A5,Fully Paid,home improvement,0.0887,22524,2021-08-10
561666,722816,18000,0.0788,563.06,A,A5,Fully Paid,home improvement,0.0942,20267,2021-08-10
779713,970209,28000,0.0849,776.45,A,A5,Fully Paid,home improvement,0.0714,27952,2021-06-11
445760,544564,16000,0.0894,508.35,A,A5,Fully Paid,home improvement,0.0785,18222,2021-10-09
1020444,1249219,7500,0.089,238.15,A,A5,Fully Paid,home improvement,0.2141,8573,2021-11-11
631086,808476,10000,0.0542,301.6,A,A1,Fully Paid,home improvement,0.0783,10859,2021-12-10
873431,1087731,3300,0.0599,100.38,A,A2,Fully Paid,home improvement,0.1104,3614,2021-09-11
629889,807027,12000,0.0579,363.93,A,A2,Fully Paid,home improvement,0.0225,13101,2021-12-10
350313,352342,7500,0.08,235.03,A,A3,Fully Paid,home improvement,0.0428,8461,2021-06-08
718404,912614,10000,0.0729,310.1,A,A4,Fully Paid,home improvement,0.1038,11164,2021-04-11
427337,504879,7200,0.0963,231.08,A,A5,Fully Paid,home improvement,0.0361,7623,2021-07-09
698531,889986,10000,0.0579,303.27,A,A2,Fully Paid,home improvement,0,10918,2021-03-11
745145,943690,6075,0.0599,184.79,A,A2,Fully Paid,home improvement,0.0895,6271,2021-05-11
739780,937390,6500,0.0579,197.13,A,A2,Fully Paid,home improvement,0.1248,7096,2021-04-11
1008958,1235685,28000,0.0662,859.71,A,A2,Fully Paid,home improvement,0.0559,30949,2021-11-11
1010269,1237060,5250,0.0751,163.34,A,A3,Fully Paid,home improvement,0.097,5675,2021-11-11
846260,1057634,24000,0.0749,746.44,A,A4,Fully Paid,home improvement,0.0514,25937,2021-08-11
789121,992957,25000,0.0749,777.55,A,A4,Fully Paid,home improvement,0.08,27991,2021-06-11
812192,1019332,6200,0.0849,195.7,A,A5,Fully Paid,home improvement,0.1264,6769,2021-07-11
787539,991089,12000,0.0849,320.37,A,A5,Fully Paid,home improvement,0.2372,10675,2021-06-11
424945,501003,9500,0.0894,301.83,A,A5,Fully Paid,home improvement,0.0627,10500,2021-08-09
692855,883615,6500,0.0542,196.04,A,A1,Fully Paid,home improvement,0.0434,6991,2021-03-11
830941,1040128,8625,0.0542,260.13,A,A1,Fully Paid,home improvement,0.1764,9078,2021-07-11
969234,1190444,6000,0.0603,182.62,A,A1,Fully Paid,home improvement,0.0903,6117,2021-09-11
871855,1085962,24000,0.0599,730.02,A,A2,Fully Paid,home improvement,0.0778,26282,2021-09-11
641743,821456,10000,0.0579,303.27,A,A2,Fully Paid,home improvement,0.115,10910,2021-01-11
389199,423206,4000,0.08,125.35,A,A3,Fully Paid,home improvement,0.0878,4476,2021-04-09
384637,415887,1000,0.08,31.34,A,A3,Fully Paid,home improvement,0.0921,1073,2021-03-09
879754,1094646,16000,0.079,500.65,A,A4,Fully Paid,home improvement,0.0909,18023,2021-11-11
998737,1224316,14000,0.0603,426.1,A,A1,Fully Paid,home improvement,0.0517,15225,2021-10-11
438605,528649,1000,0.074,31.06,A,A2,Fully Paid,home improvement,0,1118,2021-09-09
995815,1198347,12000,0.0662,368.45,A,A2,Fully Paid,home improvement,0.0231,12772,2021-10-11
701009,892748,12000,0.0579,363.93,A,A2,Fully Paid,home improvement,0.0143,13101,2021-04-11
864711,1077943,20000,0.0699,617.46,A,A3,Fully Paid,home improvement,0.0844,22228,2021-08-11
410564,462079,7000,0.08,219.36,A,A3,Fully Paid,home improvement,0.0864,7897,2021-06-09
1040865,1270871,25000,0.079,782.26,A,A4,Fully Paid,home improvement,0.0244,28161,2021-12-11
822029,1030436,10000,0.0749,311.02,A,A4,Fully Paid,home improvement,0.1183,10912,2021-07-11
707630,899998,35000,0.0766,1091.3,A,A5,Fully Paid,home improvement,0.0015,39286,2021-03-11
749852,949125,11525,0.0542,347.6,A,A1,Fully Paid,home improvement,0.0808,12513,2021-05-11
1000304,1225741,14000,0.0603,426.1,A,A1,Fully Paid,home improvement,0.0848,14820,2021-10-11
572861,736880,13000,0.0714,402.24,A,A3,Fully Paid,home improvement,0.0109,14107,2021-09-10
511459,660648,4000,0.0714,123.76,A,A3,Fully Paid,home improvement,0.1888,4456,2021-05-10
627915,804632,4000,0.0654,122.67,A,A4,Fully Paid,home improvement,0.1292,4416,2021-12-10
986905,1210895,15000,0.079,469.36,A,A4,Fully Paid,home improvement,0.2207,16897,2021-12-11
623210,798709,5000,0.0617,152.5,A,A3,Fully Paid,home improvement,0.1783,5469,2021-12-10
579441,744972,4000,0.0676,123.07,A,A2,Fully Paid,home improvement,0.1279,4431,2021-09-10
365097,374935,7200,0.08,225.62,A,A3,Fully Paid,home improvement,0.0729,7821,2021-01-09
800789,1006312,20000,0.0749,457.98,A,A4,Fully Paid,home improvement,0.0434,15857,2021-07-11
624497,800302,18500,0.0654,373.38,A,A4,Fully Paid,home improvement,0.0592,13442,2021-12-10
602127,772600,2500,0.0691,77.09,A,A5,Fully Paid,home improvement,0.2222,2775,2021-10-10
520964,673609,12000,0.0714,371.3,A,A3,Fully Paid,home improvement,0.082,12633,2021-06-10
790395,994521,8000,0.0849,252.51,A,A5,Fully Paid,home improvement,0.0302,9043,2021-06-11
973417,1195415,15000,0.0603,456.54,A,A1,Fully Paid,home improvement,0.1165,16435,2021-10-11
607944,779847,11000,0.0542,208.86,A,A1,Fully Paid,home improvement,0.1748,7247,2021-11-10
607394,779203,24250,0.0617,455.2,A,A3,Fully Paid,home improvement,0.0821,16388,2021-11-10
596410,765628,6000,0.0654,184.01,A,A4,Fully Paid,home improvement,0.002,6074,2021-11-10
775475,977730,30000,0.0749,933.05,A,A4,Fully Paid,home improvement,0.0468,33590,2021-06-11
372718,391845,15000,0.0963,481.42,A,A5,Fully Paid,home improvement,0.0408,17331,2021-01-09
543171,700817,3000,0.0714,92.83,A,A3,Fully Paid,home improvement,0.1377,3293,2021-07-10
460359,574526,4500,0.0774,140.49,A,A3,Fully Paid,home improvement,0.1785,5049,2021-11-09
629957,807113,12000,0.0579,363.93,A,A2,Fully Paid,home improvement,0.0779,12973,2021-12-10
607319,779111,10000,0.0654,206.24,A,A4,Fully Paid,home improvement,0.0082,7425,2021-11-10
884653,1100105,5000,0.0662,153.52,A,A2,Fully Paid,home improvement,0.0237,5409,2021-09-11
432604,514043,7500,0.0774,234.14,A,A3,Fully Paid,home improvement,0.0308,8348,2021-08-09
386544,418859,10000,0.08,313.37,A,A3,Fully Paid,home improvement,0.0049,11281,2021-03-09
794496,999126,10000,0.0599,304.18,A,A2,Fully Paid,home improvement,0.0359,10932,2021-06-11
976508,1199250,5600,0.0662,171.95,A,A2,Fully Paid,home improvement,0.1458,5719,2021-10-11
679744,868368,6000,0.0579,181.97,A,A2,Fully Paid,home improvement,0.0838,6373,2021-03-11
644065,824208,15000,0.0579,454.91,A,A2,Fully Paid,home improvement,0.0509,16377,2021-01-11
622591,797914,15000,0.0617,457.49,A,A3,Fully Paid,home improvement,0.2011,16159,2021-01-11
432571,488063,10000,0.0774,312.19,A,A3,Fully Paid,home improvement,0.151,11158,2021-08-09
838418,1048503,8475,0.0699,261.65,A,A3,Fully Paid,home improvement,0.2061,9404,2021-08-11
634925,813357,17500,0.0617,533.74,A,A3,Fully Paid,home improvement,0.2025,19215,2021-01-11
786895,990374,15000,0.0699,322.62,A,A3,Fully Paid,home improvement,0.1344,11614,2021-06-11
552294,711691,6600,0.0714,204.22,A,A3,Fully Paid,home improvement,0.1343,6918,2021-07-10
641208,820793,20000,0.0654,613.35,A,A4,Fully Paid,home improvement,0.0381,22061,2021-01-11
831285,1040495,11000,0.0749,342.12,A,A4,Fully Paid,home improvement,0.1276,12316,2021-07-11
999532,1224903,28000,0.079,876.13,A,A4,Fully Paid,home improvement,0.145,31382,2021-10-11
738174,935501,13000,0.0729,403.13,A,A4,Fully Paid,home improvement,0.0925,14489,2021-04-11
598023,767581,3000,0.0751,93.34,A,A4,Fully Paid,home improvement,0.1991,3339,2021-10-10
407368,456580,2800,0.0932,89.46,A,A4,Fully Paid,home improvement,0.101,3220,2021-06-09
506264,652692,12000,0.0788,375.37,A,A5,Fully Paid,home improvement,0.0886,13514,2021-05-10
793977,998539,30000,0.0849,946.89,A,A5,Fully Paid,home improvement,0.1018,33427,2021-07-11
436027,521417,9000,0.0894,285.95,A,A5,Fully Paid,home improvement,0.0938,9319,2021-09-09
536831,693483,12000,0.0788,375.38,A,A5,Fully Paid,home improvement,0.1501,12374,2021-07-10
970057,1191307,8000,0.0662,245.63,A,A2,Fully Paid,home improvement,0.0459,8843,2021-10-11
823549,1032126,10000,0.0749,311.02,A,A4,Fully Paid,home improvement,0.2135,11144,2021-08-11
434368,518124,10500,0.0894,333.61,A,A5,Fully Paid,home improvement,0.0284,12010,2021-08-09
549020,707748,20000,0.0788,625.63,A,A5,Fully Paid,home improvement,0.0345,20852,2021-07-10
996982,1221849,6500,0.089,206.4,A,A5,Fully Paid,home improvement,0.1971,7430,2021-10-11
795174,999887,10000,0.0599,304.18,A,A2,Fully Paid,home improvement,0.0782,10950,2021-07-11
880370,1095346,4300,0.079,134.55,A,A4,Fully Paid,home improvement,0.0292,4788,2021-09-11
528021,682929,10000,0.0751,311.11,A,A4,Fully Paid,home improvement,0.0112,11182,2021-06-10
657705,841123,12250,0.0766,381.96,A,A5,Fully Paid,home improvement,0.1086,13757,2021-01-11
867431,1081029,4800,0.0599,146.01,A,A2,Fully Paid,home improvement,0.2502,5256,2021-09-11
852723,1064835,24800,0.0749,771.33,A,A4,Fully Paid,home improvement,0.1371,27636,2021-08-11
508022,655390,17000,0.0788,531.77,A,A5,Fully Paid,home improvement,0.0597,18376,2021-05-10
630959,808322,10000,0.0579,303.27,A,A2,Fully Paid,home improvement,0.1579,10848,2021-12-10
629887,807025,15000,0.0579,454.91,A,A2,Fully Paid,home improvement,0.1992,16140,2021-12-10
814911,1022488,9000,0.0749,279.92,A,A4,Fully Paid,home improvement,0.1711,10077,2021-07-11
665071,850340,8000,0.0579,242.62,A,A2,Fully Paid,home improvement,0.0624,8672,2021-02-11
747339,946260,6000,0.0599,182.51,A,A2,Fully Paid,home improvement,0.0973,6570,2021-05-11
859775,1072491,2500,0.0699,77.19,A,A3,Fully Paid,home improvement,0.2858,2778,2021-08-11
395115,434317,10000,0.0932,319.47,A,A4,Fully Paid,home improvement,0.1502,11501,2021-04-09
826872,1035783,6000,0.0599,182.51,A,A2,Fully Paid,home improvement,0.0529,6218,2021-07-11
876562,1091165,15000,0.0849,473.45,A,A5,Fully Paid,home improvement,0.1058,17044,2021-09-11
542847,700445,15000,0.0788,469.22,A,A5,Fully Paid,home improvement,0.0053,15673,2021-08-10
555638,715551,20000,0.0788,625.63,A,A5,Fully Paid,home improvement,0.0568,21358,2021-08-10
738457,935837,7000,0.0692,215.89,A,A3,Fully Paid,home improvement,0.0854,7772,2021-04-11
789053,992882,10000,0.0699,308.73,A,A3,Fully Paid,home improvement,0.2792,10115,2021-06-11
547663,706177,3500,0.0639,107.1,A,A1,Fully Paid,home improvement,0.067,3856,2021-07-10
379559,406133,6000,0.0768,187.15,A,A2,Fully Paid,home improvement,0.1412,6736,2021-02-09
519014,670941,6000,0.0714,185.65,A,A3,Fully Paid,home improvement,0.2243,6555,2021-05-10
521768,674792,2000,0.0751,62.23,A,A4,Fully Paid,home improvement,0.0306,2240,2021-05-10
533341,689380,10500,0.0751,326.67,A,A4,Fully Paid,home improvement,0.0446,11670,2021-06-10
536046,692575,10000,0.0751,311.11,A,A4,Fully Paid,home improvement,0.0306,11161,2021-06-10
747765,946743,28000,0.0849,883.77,A,A5,Fully Paid,home improvement,0.0054,31815,2021-05-11
591503,759725,15000,0.0788,469.22,A,A5,Fully Paid,home improvement,0.0119,15639,2021-10-10
1025259,1254413,9600,0.079,300.39,A,A4,Fully Paid,home improvement,0.0742,10810,2021-11-11
982035,1205225,19925,0.079,623.46,A,A4,Fully Paid,home improvement,0.1056,21371,2021-10-11
805912,1012058,29175,0.0849,920.85,A,A5,Fully Paid,home improvement,0.1271,29970,2021-07-11
437605,525709,5000,0.0859,158.06,A,A4,Fully Paid,home improvement,0.0629,5690,2021-09-09
547950,706526,8000,0.0788,250.25,A,A5,Fully Paid,home improvement,0.1965,9010,2021-07-10
488263,622615,14400,0.0788,450.44,A,A5,Fully Paid,home improvement,0.0191,15296,2021-02-10
581104,746952,15000,0.0788,469.22,A,A5,Fully Paid,home improvement,0.0152,16892,2021-09-10
987586,1211612,13800,0.089,438.2,A,A5,Fully Paid,home improvement,0.0417,15775,2021-10-11
698923,890415,7000,0.0542,211.12,A,A1,Fully Paid,home improvement,0.0216,7600,2021-03-11
841379,1051928,28000,0.0751,871.11,A,A3,Fully Paid,home improvement,0.0852,31360,2021-10-11
654769,820937,20000,0.0654,613.35,A,A4,Fully Paid,home improvement,0.0819,21989,2021-01-11
675296,863043,6000,0.0579,181.97,A,A2,Fully Paid,home improvement,0.2454,6112,2021-02-11
631419,808887,7500,0.0579,227.46,A,A2,Fully Paid,home improvement,0.0892,7847,2021-12-10
427666,505402,6500,0.08,203.69,A,A3,Fully Paid,home improvement,0.0879,7195,2021-07-09
765156,965997,9000,0.0749,279.92,A,A4,Fully Paid,home improvement,0.0805,9692,2021-05-11
889664,1106218,28000,0.079,876.13,A,A4,Fully Paid,home improvement,0.1169,31541,2021-09-11
855842,1068186,28000,0.0749,870.85,A,A4,Fully Paid,home improvement,0.1444,29455,2021-08-11
705949,898075,4800,0.0729,148.85,A,A4,Fully Paid,home improvement,0.2823,5358,2021-03-11
728842,923004,3000,0.0766,93.54,A,A5,Fully Paid,home improvement,0.1675,3280,2021-04-11
706574,898799,16700,0.0766,520.71,A,A5,Fully Paid,home improvement,0.018,18714,2021-03-11
1008267,1234926,24000,0.079,750.97,A,A4,Fully Paid,home improvement,0.1523,24751,2021-11-11
1016155,1243852,25000,0.079,782.26,A,A4,Fully Paid,home improvement,0.0002,28161,2021-11-11
